ProteinName	SampleID	Condition	NormIntensity	Ibaq	IbaqNorm	IbaqLog	IbaqPpb	MolecularWeight	TPA	CopyNumber	Moles[nmol]	Weight[ng]	Concentration[nM]
Q6UB35	PXD000396-Sample-4	HeLa	258591416	598591.2407	3.02E-05	5.479327209	3015.276961	105723.737	2445.916342	9.73392E+15	16.16355517	1708871.456	13.23348262
Q6UN15	PXD000396-Sample-4	HeLa	71954688	1142137.905	5.75E-05	5.759915397	5753.278492	66486.53713	1082.244483	4.30697E+15	7.151887459	475504.231	5.855418402
Q6UW68	PXD000396-Sample-4	HeLa	173041258	9613403.222	0.000484255	6.685074011	48425.48852	21183.88963	8168.530947	3.25E+16	53.98079172	1143523.134	44.19534326
Q6UWE0	PXD000396-Sample-4	HeLa	5370401	130985.3902	6.60E-06	4.81941971	659.8112411	83540.95578	64.28464877	2.55831E+14	0.424817664	35489.67369	0.347808209
Q6UXH1	PXD000396-Sample-4	HeLa	38624314	1485550.538	7.48E-05	5.874084283	7483.147111	38165.83347	1012.012852	4.02747E+15	6.687769853	255244.3105	5.475434407
Q6UXN9	PXD000396-Sample-4	HeLa	259461716	2162180.967	0.000108915	6.037088892	10891.53	35056.46517	7401.251516	2.95E+16	48.91031438	1714622.732	40.04402425
Q6XQN6	PXD000396-Sample-4	HeLa	362211780	1431667.115	7.21E-05	5.858038901	7211.720742	57542.01647	6294.735607	2.51E+16	41.59803201	2393634.643	34.05728677
Q6Y7W6	PXD000396-Sample-4	HeLa	28867986.4	209188.3072	1.05E-05	5.022734258	1053.74192	149978.2707	192.4811258	7.6601E+14	1.271989251	190770.7483	1.041407504
Q6YHK3	PXD000396-Sample-4	HeLa	330600757	541968.4541	2.73E-05	5.436170861	2730.051632	161587.2991	2045.957565	8.14222E+15	13.52047387	2184736.855	11.06952982
Q6YN16	PXD000396-Sample-4	HeLa	503974733	1866573.085	9.40E-05	5.973241851	9402.467723	45365.5159	11109.20317	4.42E+16	73.4138839	3330458.717	60.10567269
Q6YP21	PXD000396-Sample-4	HeLa	98765016	2244659.455	0.00011307	6.053347314	11306.99796	51367.52531	1922.713142	7.65175E+15	12.70602736	652677.1819	10.40272331
Q6ZSJ8	PXD000396-Sample-4	HeLa	24476654	3496664.857	0.000176137	6.245850861	17613.71077	11463.77035	2135.131222	8.4971E+15	14.10976766	161751.1362	11.5519985
Q70UQ0	PXD000396-Sample-4	HeLa	100602230	2395291.19	0.000120658	6.081555169	12065.77352	39284.95981	2560.833217	1.02E+16	16.92297005	664818.1981	13.85523343
Q712K3	PXD000396-Sample-4	HeLa	111009318	6167184.333	0.000310659	6.492283781	31065.88866	27148.98631	4088.893661	1.63E+16	27.0209807	733592.2351	22.12271216
Q71RC2	PXD000396-Sample-4	HeLa	239618137.2	1267820.832	6.39E-05	5.805254735	6386.379694	80545.81162	2974.929824	1.18E+16	19.65947957	1583488.738	16.09567811
Q7KZ85	PXD000396-Sample-4	HeLa	35705759	152588.7137	7.69E-06	4.885719264	768.6334206	198948.5994	179.4722813	7.14239E+14	1.186021808	235957.3775	0.971023937
Q7KZF4	PXD000396-Sample-4	HeLa	4582408467	2131352.775	0.000107362	6.030852191	10736.23949	101933.51	44954.8776	1.79E+17	297.0791077	30282316.21	243.2256497
Q7L014	PXD000396-Sample-4	HeLa	1169038502	850209.8196	4.28E-05	5.631722969	4282.752414	117289.5041	9967.119485	3.97E+16	65.866556	7725455.692	53.9264979
Q7L0Y3	PXD000396-Sample-4	HeLa	534560844	1713336.038	8.63E-05	5.936039402	8630.568462	47316.57914	11297.53786	4.50E+16	74.65847188	3532583.493	61.12464613
Q7L1Q6	PXD000396-Sample-4	HeLa	1383926516	4613088.387	0.000232375	6.366188628	23237.45853	48012.74646	28824.14813	1.15E+17	190.4810482	9145518.271	155.9513123
Q7L2E3	PXD000396-Sample-4	HeLa	897254915	549451.8769	2.77E-05	5.442126513	2767.747794	133854.5023	6703.210575	2.67E+16	44.29739157	5929405.3	36.2673159
Q7L2H7	PXD000396-Sample-4	HeLa	2154381220	9449040.439	0.000475975	6.67758456	47597.54571	42475.80526	50720.19722	2.02E+17	335.1785554	14236979.05	274.4185633
Q7L576	PXD000396-Sample-4	HeLa	163021234	363886.683	1.83E-05	5.263163014	1833.002318	145088.7316	1123.596797	4.47154E+15	7.425159439	1077306.965	6.079152596
Q7L5N1	PXD000396-Sample-4	HeLa	419510570	3884357.13	0.000195666	6.291516004	19566.62872	36140.19061	11607.86822	4.62E+16	76.70925419	2772287.068	62.80366982
Q7RTV0	PXD000396-Sample-4	HeLa	278101454	4966097.393	0.000250157	6.398212084	25015.66685	12396.96187	22433.03295	8.93E+16	148.2461029	1837801.285	121.3725697
Q7Z2K6	PXD000396-Sample-4	HeLa	86244401	673784.3828	3.39E-05	5.530717793	3394.046535	100167.3695	861.0029536	3.4265E+15	5.689838408	569936.1462	4.658404471
Q7Z2T5	PXD000396-Sample-4	HeLa	27919833.5	238631.0556	1.20E-05	5.079923814	1202.053547	81695.17693	341.7562033	1.36007E+15	2.258456331	184504.9896	1.849051294
Q7Z2W4	PXD000396-Sample-4	HeLa	518038329.5	588679.9199	2.97E-05	5.472076074	2965.350776	101367.0038	5110.522263	2.03E+16	33.77229513	3423396.367	27.650172
Q7Z2Z2	PXD000396-Sample-4	HeLa	7194192	149879	7.55E-06	4.877937639	754.9838102	125349.9785	57.39284588	2.28404E+14	0.379273982	47541.98552	0.310520526
Q7Z3B4	PXD000396-Sample-4	HeLa	21134634	782764.2222	3.94E-05	5.595827819	3943.009461	55401.35333	381.4822694	1.51817E+15	2.520981443	139665.7837	2.063986775
Q7Z417	PXD000396-Sample-4	HeLa	236283346	1250176.434	6.30E-05	5.79916816	6297.499766	76074.72619	3105.937515	1.24E+16	20.52522873	1561451.156	16.80448731
Q7Z478	PXD000396-Sample-4	HeLa	213957988	1485819.361	7.48E-05	5.874162865	7484.501248	155138.6417	1379.140526	5.48851E+15	9.113890611	1413916.61	7.461756509
Q7Z4V5	PXD000396-Sample-4	HeLa	53749712	790436.9412	3.98E-05	5.600064081	3981.659162	74272.23012	723.685177	2.88002E+15	4.782389767	355198.7533	3.915454935
Q7Z4W1	PXD000396-Sample-4	HeLa	28929770	964325.6667	4.86E-05	5.686420578	4857.586894	25896.55517	1117.12812	4.44579E+15	7.38241194	191179.0381	6.044154214
Q7Z5K2	PXD000396-Sample-4	HeLa	8242448.5	121212.4779	6.11E-06	4.785744182	610.5822593	132862.7156	62.03733275	2.46888E+14	0.409966536	54469.26732	0.335649241
Q7Z5L9	PXD000396-Sample-4	HeLa	80095705.8	690480.2224	3.48E-05	5.541348095	3478.148301	60986.658	1313.331611	5.22662E+15	8.679000009	529303.2053	7.105701349
Q7Z6E9	PXD000396-Sample-4	HeLa	51462204.5	313793.9299	1.58E-05	5.19884139	1580.670653	201441.7038	255.469466	1.01668E+15	1.68824041	340082.0247	1.382202114
Q7Z6Z7	PXD000396-Sample-4	HeLa	794603535.5	163498.6699	8.24E-06	4.915711076	823.5900208	481588.6573	1649.963145	6.5663E+15	10.90359055	5251045.535	8.927025927
Q7Z739	PXD000396-Sample-4	HeLa	60936878	1603602.053	8.08E-05	5.907293455	8077.806682	63821.76414	954.7977688	3.79977E+15	6.309670592	402694.3083	5.165875653
Q7Z7E8	PXD000396-Sample-4	HeLa	11685887	649215.9444	3.27E-05	5.514586029	3270.288215	46098.0746	253.5005442	1.00885E+15	1.675229019	77224.83227	1.371549382
Q7Z7H5	PXD000396-Sample-4	HeLa	171461602	4762822.278	0.000239917	6.380061228	23991.71138	25926.34017	6613.413266	2.63E+16	43.70397645	1133084.16	35.78147299
Q7Z7H8	PXD000396-Sample-4	HeLa	33513616	1675680.8	8.44E-05	5.926388145	8440.88815	29263.68247	1145.228938	4.55762E+15	7.568112944	221470.8541	6.196191991
Q86SF2	PXD000396-Sample-4	HeLa	80264036	764419.3905	3.85E-05	5.585528547	3850.601245	75341.02051	1065.343095	4.23971E+15	7.040196594	530415.596	5.763974465
Q86TB9	PXD000396-Sample-4	HeLa	69482004	890794.9231	4.49E-05	5.651974585	4487.191302	86795.54719	800.5249838	3.18582E+15	5.290176741	459163.7849	4.331192068
Q86TC9	PXD000396-Sample-4	HeLa	105655388	463400.8246	2.33E-05	5.368153654	2334.28379	145166.581	727.8217016	2.89648E+15	4.809725512	698211.4081	3.937835352
Q86TI2	PXD000396-Sample-4	HeLa	38272276.5	303748.2262	1.53E-05	5.184710602	1530.067542	98201.00235	389.7340718	1.55101E+15	2.575512524	252917.9114	2.108632653
Q86U42	PXD000396-Sample-4	HeLa	134086748	3724631.889	0.00018762	6.273280209	18762.04655	32728.99236	4096.87981	1.63E+16	27.07375625	886096.7614	22.16592074
Q86U90	PXD000396-Sample-4	HeLa	23728589	912638.0385	4.60E-05	5.662495418	4597.221383	29309.29406	809.5926485	3.22191E+15	5.350099354	156807.6352	4.38025212
Q86UE4	PXD000396-Sample-4	HeLa	347459942	1985485.383	0.000100015	6.000063546	10001.46331	63798.81204	5446.182004	2.17E+16	35.99046369	2296148.828	29.46623875
Q86UK7	PXD000396-Sample-4	HeLa	8793607	244266.8611	1.23E-05	5.090061404	1230.442727	98575.19991	89.20709274	3.55014E+14	0.589514752	58111.53451	0.482649587
Q86UP2	PXD000396-Sample-4	HeLa	730907746	387543.8738	1.95E-05	5.290517728	1952.170421	156179.3047	4679.927006	1.86E+16	30.92675619	4830119.279	25.32046237
Q86V81	PXD000396-Sample-4	HeLa	1338081650	10619695.63	0.000534945	6.728308922	53494.47403	26871.62016	49795.34698	1.98E+17	329.0667896	8842557.778	269.4147169
Q86VM9	PXD000396-Sample-4	HeLa	77229524	559634.2319	2.82E-05	5.450101124	2819.039256	106315.4971	726.4183123	2.8909E+15	4.800451376	510362.3745	3.930242399
Q86VP6	PXD000396-Sample-4	HeLa	3542992291	1161636.817	5.85E-05	5.76726722	5851.500143	136288.6604	25996.23682	1.03E+17	171.7931234	23413454.66	140.651069
Q86W42	PXD000396-Sample-4	HeLa	9718972	511524.8421	2.58E-05	5.411063582	2576.698365	37511.02685	259.0963995	1.03112E+15	1.712208581	64226.70205	1.401825419
Q86X55	PXD000396-Sample-4	HeLa	91016890	2275422.25	0.00011462	6.059258852	11461.95905	65811.42028	1382.995377	5.50385E+15	9.139364947	601474.5876	7.482612946
Q86X83	PXD000396-Sample-4	HeLa	61583569	1710654.694	8.62E-05	5.935359206	8617.061758	22731.07467	2709.223823	1.08E+16	17.9035922	406967.891	14.65809184
Q86XP3	PXD000396-Sample-4	HeLa	345332795	747473.5823	3.77E-05	5.5757927	3765.240315	102911.8701	3355.616749	1.34E+16	22.17520507	2282091.823	18.15536172
Q86Y56	PXD000396-Sample-4	HeLa	20223662	459628.6818	2.32E-05	5.364603974	2315.282418	93462.06449	216.383643	8.61134E+14	1.429946271	133645.7306	1.17073063
Q86YP4	PXD000396-Sample-4	HeLa	15876824	441022.8889	2.22E-05	5.346657982	2221.559665	68020.54667	233.4121788	9.28902E+14	1.542477379	104920.1546	1.262862494
Q86YQ8	PXD000396-Sample-4	HeLa	9599094	331003.2414	1.67E-05	5.222029099	1667.358925	63067.67546	152.2030728	6.05717E+14	1.005816398	63434.50216	0.823485531
Q8IU81	PXD000396-Sample-4	HeLa	59685680	585153.7255	2.95E-05	5.469466826	2947.588316	61648.97636	968.153626	3.85292E+15	6.397931229	394425.9111	5.238136711
Q8IUD2	PXD000396-Sample-4	HeLa	24980510	462602.037	2.33E-05	5.367404393	2330.260067	128007.5846	195.1486708	7.76626E+14	1.289617414	165080.8103	1.055840095
Q8IUR0	PXD000396-Sample-4	HeLa	13828458	1257132.545	6.33E-05	5.801577922	6332.539709	20770.14942	665.7851958	2.6496E+15	4.39976444	91383.76485	3.602190585
Q8IVF2	PXD000396-Sample-4	HeLa	333348320	1103802.384	5.56E-05	5.74508818	5560.171403	616242.359	540.9370439	2.15275E+15	3.574719872	2202893.807	2.9267072
Q8IVL5	PXD000396-Sample-4	HeLa	145123813	784453.0432	3.95E-05	5.596763804	3951.51654	80933.21572	1793.130444	7.13605E+15	11.84969508	959033.9285	9.701623949
Q8IWA0	PXD000396-Sample-4	HeLa	110807753	554038.765	2.79E-05	5.445737004	2790.853274	94438.44853	1173.333052	4.66947E+15	7.753835726	732260.2161	6.3482476
Q8IWS0	PXD000396-Sample-4	HeLa	52278718	1244731.381	6.27E-05	5.797272491	6270.071462	41263.96771	1266.933863	5.04197E+15	8.372385857	345477.8597	6.854669134
Q8IWX8	PXD000396-Sample-4	HeLa	162861160	848235.2083	4.27E-05	5.630713147	4272.805727	103637.1157	1571.45593	6.25386E+15	10.38478471	1076249.134	8.502267384
Q8IX12	PXD000396-Sample-4	HeLa	326025529.8	658637.4339	3.32E-05	5.520843262	3317.746979	132739.0802	2456.138233	9.7746E+15	16.23110536	2154501.995	13.28878754
Q8IXM3	PXD000396-Sample-4	HeLa	36429087	3035757.25	0.00015292	6.184463893	15291.98604	15372.98859	2369.681522	9.43053E+15	15.65976619	240737.4069	12.82101873
Q8IY67	PXD000396-Sample-4	HeLa	182995766	3049929.433	0.000153634	6.186486643	15363.37542	63837.16119	2866.602502	1.14E+16	18.94361099	1209306.348	15.50957968
Q8IY81	PXD000396-Sample-4	HeLa	180159793	662352.1801	3.34E-05	5.523285822	3336.459228	96499.19467	1866.956441	7.42986E+15	12.33756564	1190565.149	10.10105505
Q8IYB3	PXD000396-Sample-4	HeLa	149341018	1157682.31	5.83E-05	5.765786249	5831.580151	102274.1292	1460.203271	5.81112E+15	9.64958438	986902.8399	7.900341591
Q8IYB8	PXD000396-Sample-4	HeLa	23672354.5	358672.0379	1.81E-05	5.256894372	1806.734644	87935.40143	269.2016425	1.07133E+15	1.77898791	156436.016	1.456499226
Q8IYD1	PXD000396-Sample-4	HeLa	365876100	13067003.57	0.000658223	6.818372862	65822.27093	68839.58476	5314.908584	2.12E+16	35.12295849	2417849.878	28.75599184
Q8IYS1	PXD000396-Sample-4	HeLa	6417270	356515	1.80E-05	5.254274659	1795.869022	47746.00655	134.4043296	5.34884E+14	0.888195462	42407.78637	0.727186506
Q8IZ83	PXD000396-Sample-4	HeLa	18466972	802911.8261	4.04E-05	5.606864707	4044.49876	85073.70162	217.0702773	8.63866E+14	1.434483814	122036.848	1.174445623
Q8IZL8	PXD000396-Sample-4	HeLa	110446095	525933.7857	2.65E-05	5.423127923	2649.280376	119624.4931	923.2732537	3.67432E+15	6.101344481	729870.2411	4.995314168
Q8IZP0	PXD000396-Sample-4	HeLa	19443226	1080179.222	5.44E-05	5.735692671	5441.174714	55046.71754	353.2131772	1.40567E+15	2.334168418	128488.3096	1.911038559
Q8N0X7	PXD000396-Sample-4	HeLa	134875023	664408.9803	3.35E-05	5.524632346	3346.819925	72787.78994	1852.989672	7.37427E+15	12.24526787	891305.9855	10.02548869
Q8N163	PXD000396-Sample-4	HeLa	299278468	636762.6979	3.21E-05	5.506174466	3207.557615	102837.7754	2910.199747	1.16E+16	19.23171834	1977747.132	15.74545994
Q8N183	PXD000396-Sample-4	HeLa	98636896	2241747.636	0.000112923	6.052783572	11292.33029	19844.05133	4970.602744	1.98E+16	32.84765317	651830.5157	26.89314589
Q8N1F7	PXD000396-Sample-4	HeLa	714150639	792620.0211	3.99E-05	5.60126189	3992.655966	93429.62231	7643.728202	3.04E+16	50.5126935	4719381.876	41.35592971
Q8N1G4	PXD000396-Sample-4	HeLa	130867586	807824.6049	4.07E-05	5.609513929	4069.245846	63433.73575	2063.059734	8.21028E+15	13.63349157	864823.3017	11.16206007
Q8N3C0	PXD000396-Sample-4	HeLa	261876254	746086.1937	3.76E-05	5.574985855	3758.251638	251301.0848	1042.08167	4.14713E+15	6.886476153	1730578.928	5.638119926
Q8N3U4	PXD000396-Sample-4	HeLa	802028256.5	1670892.201	8.42E-05	5.925145284	8416.766594	141235.4288	5678.661956	2.26E+16	37.52678056	5300110.945	30.72405749
Q8N4A0	PXD000396-Sample-4	HeLa	10798499	385660.6786	1.94E-05	5.288402213	1942.684222	66623.50998	162.0824091	6.45033E+14	1.071102849	71360.63134	0.876937084
Q8N4C6	PXD000396-Sample-4	HeLa	116629519.5	544997.7547	2.75E-05	5.438591565	2745.311093	243097.8237	479.7637335	1.9093E+15	3.170463128	770732.6865	2.595732699
Q8N4Q1	PXD000396-Sample-4	HeLa	108074326	7204955.067	0.000362934	6.559828129	36293.43957	15986.06039	6760.535327	2.69E+16	44.67621556	714196.68	36.57746801
Q8N543	PXD000396-Sample-4	HeLa	140922261	978626.8125	4.93E-05	5.692813962	4929.625896	63206.13565	2229.566158	8.87292E+15	14.73383001	931268.4582	12.06293302
Q8N5K1	PXD000396-Sample-4	HeLa	124597768	4614732.148	0.000232457	6.36634335	23245.73863	15268.44938	8160.472941	3.25E+16	53.92754133	823389.9348	44.15174591
Q8N5M9	PXD000396-Sample-4	HeLa	79352994	6612749.5	0.000333103	6.522578923	33310.32909	21111.11603	3758.825156	1.50E+16	24.83976118	524395.0803	20.33689645
Q8N5N7	PXD000396-Sample-4	HeLa	129345165	2874337	0.000144789	6.160734537	14478.86562	18313.37041	7062.881497	2.81E+16	46.67423525	854762.5587	38.2132937
Q8N684	PXD000396-Sample-4	HeLa	1467071071	9169194.194	0.000461879	6.664528023	46187.87935	52018.28272	28202.9893	1.12E+17	186.3761919	9694969.444	152.59057
Q8N766	PXD000396-Sample-4	HeLa	403085266.8	747839.085	3.77E-05	5.576005011	3767.081458	111689.0963	3608.993898	1.44E+16	23.84961864	2663742.352	19.52624348
Q8N7H5	PXD000396-Sample-4	HeLa	80937792	697739.5862	3.51E-05	5.545890215	3514.715813	59939.10667	1350.333639	5.37387E+15	8.923523627	534868.0346	7.305898583
Q8N8S7	PXD000396-Sample-4	HeLa	598019796	1857204.335	9.36E-05	5.971056541	9355.274625	66469.89491	8996.851835	3.58E+16	59.45465449	3951944.636	48.67692339
Q8N9T8	PXD000396-Sample-4	HeLa	29407931	565537.1346	2.85E-05	5.454657979	2848.773882	82547.5203	356.2545658	1.41777E+15	2.354267082	194338.9097	1.927493808
Q8NB16	PXD000396-Sample-4	HeLa	78115036	1698152.957	8.55E-05	5.932173658	8554.086893	54444.53457	1434.763592	5.70987E+15	9.481469209	516214.1781	7.762701748
Q8NBI5	PXD000396-Sample-4	HeLa	556091702	9930208.964	0.000500213	6.69915524	50021.33054	54493.26601	10204.77836	4.06E+16	67.43709721	3674867.677	55.21233691
Q8NBJ5	PXD000396-Sample-4	HeLa	420212696	1157610.733	5.83E-05	5.765759397	5831.219596	71590.48344	5869.672557	2.34E+16	38.78905202	2776926.986	31.75750881
Q8NBJ7	PXD000396-Sample-4	HeLa	167955266	1866169.622	9.40E-05	5.973147968	9400.435364	33821.81011	4965.886375	1.98E+16	32.8164856	1109912.944	26.86762827
Q8NBS9	PXD000396-Sample-4	HeLa	5387332958	14639491.73	0.000737433	6.867722851	73743.34796	47598.66119	113182.4472	4.50E+17	747.9531082	35601566.58	612.3667938
Q8NBT2	PXD000396-Sample-4	HeLa	334199418	13924975.75	0.000701441	6.8459913	70144.12459	22429.41996	14900.04729	5.93E+16	98.46523867	2208518.19	80.61580579
Q8NBU5	PXD000396-Sample-4	HeLa	74644401	1463615.706	7.37E-05	5.867623913	7372.655024	40717.99378	1833.204293	7.29553E+15	12.11451848	493278.8882	9.918441092
Q8NC51	PXD000396-Sample-4	HeLa	7448264156	21778550.16	0.001097048	7.040225817	109704.8471	44938.45994	165743.6451	6.60E+17	1095.297704	49220991.97	896.7459801
Q8NCA5	PXD000396-Sample-4	HeLa	163645986	1487690.782	7.49E-05	5.874709524	7493.928135	55238.24725	2962.548491	1.18E+16	19.57765896	1081435.566	16.02868965
Q8NCG7	PXD000396-Sample-4	HeLa	9687208	312490.5806	1.57E-05	5.197033783	1574.105306	73684.46831	131.4687915	5.23201E+14	0.868796299	64016.79333	0.711303955
Q8NCW5	PXD000396-Sample-4	HeLa	791456789	4796707.812	0.000241624	6.383140117	24162.40261	31654.24547	25003.17974	9.95E+16	165.2306206	5230250.625	135.2781937
Q8ND56	PXD000396-Sample-4	HeLa	54393146	1431398.579	7.21E-05	5.857957434	7210.368051	50499.11719	1077.110829	4.28654E+15	7.117962303	359450.8125	5.827643079
Q8NE71	PXD000396-Sample-4	HeLa	1027405235	1542650.503	7.77E-05	5.890464397	7770.776123	95866.47603	10717.04393	4.27E+16	70.82234493	6789488.633	57.98391881
Q8NE86	PXD000396-Sample-4	HeLa	30355430.1	948607.1906	4.78E-05	5.679283264	4778.408391	39841.77145	761.8996093	3.0321E+15	5.034925422	200600.3479	4.122211813
Q8NEM2	PXD000396-Sample-4	HeLa	70563703	504026.45	2.54E-05	5.40465018	2538.926799	75642.18542	932.8617703	3.71247E+15	6.164709084	466312.0676	5.047192258
Q8NEW0	PXD000396-Sample-4	HeLa	61307744	2189562.286	0.000110295	6.042554156	11029.45761	41599.32436	1473.767782	5.8651E+15	9.739223884	405145.1334	7.97373156
Q8NF37	PXD000396-Sample-4	HeLa	156495266	931519.4405	4.69E-05	5.671388775	4692.332458	59113.38593	2647.374423	1.05E+16	17.4948676	1034180.86	14.3234594
Q8NFH4	PXD000396-Sample-4	HeLa	152899358	3397763.511	0.000171155	6.23339	17115.51613	36684.0391	4168.007715	1.66E+16	27.54379678	1010417.718	22.55075397
Q8NFJ5	PXD000396-Sample-4	HeLa	461248828	13178537.94	0.000663841	6.822064083	66384.10177	40224.93455	11466.73906	4.56E+16	75.77661844	3048109.517	62.040099
Q8NFQ8	PXD000396-Sample-4	HeLa	104102827	1508736.623	7.60E-05	5.880810285	7599.942116	51232.14987	2031.982403	8.0866E+15	13.42812063	687951.4883	10.99391805
Q8NHH9	PXD000396-Sample-4	HeLa	55888880.5	809983.7754	4.08E-05	5.610673172	4080.122211	66187.12429	844.4071427	3.36046E+15	5.580166911	369335.2009	4.568613838
Q8NHP8	PXD000396-Sample-4	HeLa	9557381	382295.24	1.93E-05	5.284595743	1925.731536	65429.9968	146.0703266	5.81311E+14	0.965288854	63158.84662	0.790304678
Q8NI22	PXD000396-Sample-4	HeLa	167127864	8356393.2	0.000420936	6.624215719	42093.56599	16379.79796	10203.29215	4.06E+16	67.42727576	1104445.154	55.20429586
Q8NI27	PXD000396-Sample-4	HeLa	144983779	283725.5949	1.43E-05	5.155095367	1429.207766	182659.3467	793.7386269	3.15881E+15	5.245329886	958108.53	4.294474894
Q8NI36	PXD000396-Sample-4	HeLa	505241776	1020690.457	5.14E-05	5.711090906	5141.51262	105255.1637	4800.161421	1.91E+16	31.72131141	3338831.824	25.97098341
Q8TAQ2	PXD000396-Sample-4	HeLa	114683476.4	398206.5153	2.01E-05	5.302305213	2005.881225	132796.7519	863.6015167	3.43684E+15	5.707010711	757872.4858	4.67246384
Q8TAT6	PXD000396-Sample-4	HeLa	355807272	1411933.619	7.11E-05	5.852011131	7112.317426	68076.88632	5226.55032	2.08E+16	34.53905312	2351311.193	28.27793479
Q8TB61	PXD000396-Sample-4	HeLa	71983160	2249473.75	0.000113312	6.054277782	11331.24896	47483.5742	1515.959176	6.03301E+15	10.01804083	475692.385	8.202005547
Q8TBC4	PXD000396-Sample-4	HeLa	78703322	1093101.694	5.51E-05	5.740857419	5506.268938	51819.33564	1518.80222	6.04432E+15	10.03682876	520101.7981	8.217387667
Q8TC07	PXD000396-Sample-4	HeLa	47389685	451330.3333	2.27E-05	5.356691375	2273.48124	79439.67468	596.5493337	2.37406E+15	3.942227256	313169.2507	3.227594135
Q8TC12	PXD000396-Sample-4	HeLa	112341520	1872358.667	9.43E-05	5.974585897	9431.611368	35363.44522	3176.769664	1.26E+16	20.9933148	742395.9379	17.18772037
Q8TCJ2	PXD000396-Sample-4	HeLa	100936850.5	989576.9657	4.98E-05	5.69764643	4984.78498	93613.67323	1078.227646	4.29098E+15	7.125342655	667029.4989	5.833685546
Q8TCS8	PXD000396-Sample-4	HeLa	587708534	874566.2708	4.41E-05	5.643989576	4405.442894	85896.62745	6842.044344	2.72E+16	45.21485848	3883803.854	37.01846762
Q8TCT9	PXD000396-Sample-4	HeLa	312875043	3724702.893	0.000187624	6.273288488	18762.40422	41461.54893	7546.149411	3.00E+16	49.86785535	2067598.524	40.82798556
Q8TDN6	PXD000396-Sample-4	HeLa	737544036	2926762.048	0.000147429	6.168584267	14742.94572	41374.94565	17825.86114	7.09E+16	117.8001411	4873974.434	96.44574493
